Sample	Label
signer11_sample686	553 
signer11_sample687	555 
signer11_sample689	557 
signer11_sample694	563 
signer11_sample695	564 
signer11_sample698	567 
signer11_sample702	569 
signer11_sample704	573 
signer11_sample706	574 
signer11_sample714	579 
signer11_sample715	580 
signer11_sample717	581 
signer11_sample718	581 
signer11_sample719	582 
signer11_sample720	583 
signer11_sample722	586 
signer11_sample723	587 
signer11_sample727	591 
signer11_sample730	599 
signer11_sample732	601 
signer11_sample733	601 
signer11_sample734	603 
signer11_sample735	604 
signer11_sample737	605 
signer11_sample739	607 
signer11_sample740	607 
signer11_sample741	608 
signer11_sample742	609 
signer11_sample745	613 
signer11_sample746	613 
signer11_sample751	620 
signer11_sample752	621 
signer11_sample755	623 
signer11_sample756	623 
signer11_sample760	630 
signer11_sample772	641 
signer11_sample795	662 
signer11_sample837	711 
signer11_sample848	725 
signer11_sample852	729 
signer11_sample879	758 
signer11_sample947	819 
signer11_sample954	828 
signer11_sample956	830 
signer11_sample959	832 
signer11_sample973	847 
signer11_sample990	871 
signer11_sample996	882 
signer11_sample998	884 
signer11_sample1004	890 
signer11_sample1006	894 
signer11_sample1009	896 
signer11_sample1013	897 
signer11_sample1016	899 
signer11_sample1019	902 
signer11_sample1032	918 
signer11_sample1045	933 
signer11_sample1050	936 
signer11_sample1061	947 
signer11_sample1068	954 
signer11_sample1076	962 
signer11_sample1082	970 
signer11_sample1087	975 
signer11_sample1094	982 
signer11_sample1103	992 
signer11_sample1104	994 
signer11_sample1108	998 
signer11_sample1112	1003 
signer11_sample1116	1009 
signer11_sample1123	1014 
signer11_sample1128	1016 
signer11_sample1138	1023 
signer11_sample1145	1029 
signer11_sample1152	1035 
signer11_sample1161	1044 
signer11_sample1163	1046 
signer11_sample1179	1068 
signer11_sample1182	1071 
signer11_sample1186	1077 
signer11_sample1193	1086 
signer11_sample1197	1089 
signer11_sample1200	1091 
signer11_sample1204	1095 
signer11_sample1209	1102 
signer11_sample1217	1111 
signer11_sample1219	1113 
signer11_sample1228	1126 
signer11_sample1233	1130 
signer11_sample1242	1141 
signer11_sample1247	1146 
signer11_sample1252	1151 
signer11_sample1255	1156 
signer11_sample1256	1157 
signer11_sample1271	1171 
signer11_sample1285	1185 
signer11_sample1288	1187 
signer11_sample1291	1191 
signer11_sample1296	1197 
signer11_sample1297	1200 
signer11_sample1306	1211 
signer11_sample1316	1228 
signer11_sample1325	1234 
signer11_sample1342	1248 
signer11_sample1349	1253 
signer11_sample1351	1254 
signer11_sample1368	1271 
signer11_sample1377	1282 
signer11_sample1398	1307 
signer11_sample1427	1346 
signer11_sample1437	1361 
signer11_sample1465	1395 
signer11_sample1484	1420 
signer11_sample1493	1433 
signer11_sample1509	1456 
signer11_sample1531	1491 
signer11_sample1545	1507 
signer11_sample1567	1529 
signer11_sample1568	1530 
signer11_sample1636	1596 
signer11_sample1802	1803 
signer11_sample1840	1854 
signer11_sample1903	1919 
signer11_sample1951	1967 
signer13_sample27	48 
signer13_sample34	66 
signer13_sample38	69 
signer13_sample40	71 
signer13_sample57	98 
signer13_sample64	106 
signer13_sample65	106 
signer13_sample73	126 
signer13_sample99	168 
signer13_sample102	171 
signer13_sample105	174 
signer13_sample124	223 
signer13_sample135	232 
signer13_sample136	233 
signer13_sample137	234 
signer13_sample149	248 
signer13_sample157	256 
signer13_sample158	257 
signer13_sample160	259 
signer13_sample161	262 
signer13_sample167	297 
signer13_sample175	305 
signer13_sample177	307 
signer13_sample178	308 
signer13_sample179	309 
signer13_sample185	316 
signer13_sample187	318 
signer13_sample191	322 
signer13_sample196	327 
signer13_sample198	329 
signer13_sample203	334 
signer13_sample205	336 
signer13_sample207	338 
signer13_sample213	344 
signer13_sample214	345 
signer13_sample216	347 
signer13_sample218	349 
signer13_sample219	350 
signer13_sample220	351 
signer13_sample222	353 
signer13_sample230	413 
signer13_sample233	416 
signer13_sample234	417 
signer13_sample236	419 
signer13_sample237	420 
signer13_sample241	425 
signer13_sample243	427 
signer13_sample244	428 
signer13_sample245	429 
signer13_sample252	437 
signer13_sample253	438 
signer13_sample257	442 
signer13_sample260	445 
signer13_sample262	447 
signer13_sample263	448 
signer13_sample264	449 
signer13_sample266	452 
signer13_sample267	453 
signer13_sample268	455 
signer13_sample269	456 
signer13_sample271	458 
signer13_sample273	461 
signer13_sample274	462 
signer13_sample283	473 
signer13_sample284	474 
signer13_sample290	481 
signer13_sample293	485 
signer13_sample296	488 
signer13_sample297	489 
signer13_sample299	492 
signer13_sample326	584 
signer13_sample329	589 
signer13_sample330	590 
signer13_sample332	593 
signer13_sample337	598 
signer13_sample345	606 
signer13_sample351	614 
signer13_sample355	618 
signer13_sample365	628 
signer13_sample377	640 
signer13_sample379	644 
signer13_sample388	723 
signer13_sample407	743 
signer13_sample411	747 
signer13_sample412	749 
signer13_sample413	750 
signer13_sample416	753 
signer13_sample419	757 
signer13_sample421	759 
signer13_sample424	762 
signer13_sample425	763 
signer13_sample428	767 
signer13_sample438	778 
signer13_sample446	787 
signer13_sample456	797 
signer13_sample457	798 
signer13_sample459	800 
signer13_sample468	813 
signer13_sample491	922 
signer13_sample493	925 
signer13_sample499	931 
signer13_sample535	979 
signer13_sample568	1025 
signer13_sample577	1039 
signer13_sample611	1170 
signer13_sample641	1208 
signer13_sample663	1241 
signer13_sample683	1267 
signer13_sample705	1299 
signer13_sample719	1382 
signer13_sample742	1475 
signer13_sample760	1498 
signer13_sample774	1516 
signer13_sample780	1526 
signer13_sample801	1563 
signer13_sample878	1838 
signer13_sample892	1860 
signer13_sample898	1869 
signer13_sample937	1938 
signer13_sample940	1941 
signer15_sample1	10 
signer15_sample10	88 
signer15_sample21	235 
signer15_sample27	333 
signer15_sample28	338 
signer15_sample32	460 
signer15_sample35	543 
signer15_sample38	560 
signer15_sample44	770 
signer15_sample45	791 
signer17_sample2	12 
signer17_sample6	495 
signer19_sample27	278 
signer19_sample34	340 
signer19_sample35	342 
signer19_sample42	451 
signer19_sample62	627 
signer19_sample111	1351 
signer19_sample112	1354 
signer19_sample116	1411 
signer19_sample117	1429 
signer19_sample122	1571 
signer19_sample124	1602 
signer19_sample127	1678 
signer19_sample128	1699 
signer19_sample129	1719 
signer19_sample131	1862 
signer19_sample132	1873 
signer19_sample134	1887 
signer20_sample1	804 
signer21_sample1	1 
signer21_sample9	38 
signer21_sample34	156 
signer21_sample37	159 
signer21_sample40	201 
signer21_sample45	205 
signer21_sample51	211 
signer21_sample54	214 
signer21_sample68	282 
signer21_sample69	283 
signer21_sample72	286 
signer21_sample77	291 
signer21_sample81	380 
signer21_sample86	384 
signer21_sample90	389 
signer21_sample91	390 
signer21_sample92	391 
signer21_sample95	394 
signer21_sample98	398 
signer21_sample100	400 
signer21_sample108	408 
signer21_sample111	454 
signer21_sample113	518 
signer21_sample121	526 
signer21_sample128	533 
signer21_sample136	540 
signer21_sample142	550 
signer21_sample162	692 
signer21_sample181	715 
signer21_sample183	717 
signer21_sample200	880 
signer21_sample201	881 
signer21_sample205	885 
signer21_sample227	910 
signer21_sample248	1103 
signer21_sample255	1112 
signer21_sample288	1315 
signer21_sample308	1391 
signer21_sample318	1409 
signer21_sample322	1413 
signer21_sample323	1415 
signer21_sample325	1417 
signer21_sample328	1422 
signer21_sample333	1432 
signer21_sample336	1436 
signer21_sample350	1579 
signer21_sample383	1747 
signer26_sample9	320 
signer26_sample62	1287 
signer26_sample69	1513 
signer26_sample71	1580 
signer26_sample72	1581 
signer26_sample74	1595 
signer26_sample80	1639 
signer26_sample83	1668 
signer26_sample85	1734 
signer27_sample8	187 
signer27_sample13	708 
signer27_sample16	1406 
signer28_sample6	236 
signer28_sample7	241 
signer28_sample8	276 
signer28_sample13	341 
signer28_sample22	771 
signer28_sample23	773 
signer28_sample38	1503 
signer28_sample39	1523 
signer28_sample42	1541 
signer28_sample44	1582 
signer29_sample11	1604 
signer29_sample13	1786 
signer31_sample7	42 
signer31_sample46	162 
signer31_sample52	176 
signer31_sample73	275 
signer31_sample74	276 
signer31_sample79	300 
signer31_sample84	316 
signer31_sample86	324 
signer31_sample87	332 
signer31_sample99	421 
signer31_sample103	435 
signer31_sample110	459 
signer31_sample118	556 
signer31_sample119	556 
signer31_sample133	669 
signer31_sample137	694 
signer31_sample145	719 
signer31_sample147	731 
signer31_sample148	732 
signer31_sample151	754 
signer31_sample156	793 
signer31_sample189	1019 
signer31_sample216	1261 
signer31_sample222	1325 
signer31_sample231	1394 
signer31_sample249	1578 
signer32_sample4	14 
signer32_sample15	68 
signer32_sample47	209 
signer32_sample60	295 
signer32_sample61	297 
signer32_sample62	298 
signer32_sample66	319 
signer32_sample67	320 
signer32_sample70	331 
signer32_sample78	370 
signer32_sample79	373 
signer32_sample88	412 
signer32_sample101	457 
signer32_sample104	473 
signer32_sample110	497 
signer32_sample117	585 
signer32_sample120	598 
signer32_sample127	668 
signer32_sample128	671 
signer32_sample131	680 
signer32_sample134	684 
signer32_sample136	703 
signer32_sample146	761 
signer32_sample152	785 
signer32_sample155	795 
signer32_sample156	796 
signer32_sample164	895 
signer32_sample175	969 
signer32_sample224	1366 
signer32_sample236	1522 
signer32_sample243	1558 
signer32_sample245	1588 
signer32_sample248	1637 
signer32_sample249	1646 
signer32_sample267	1836 
signer33_sample5	848 
signer33_sample20	1374 
signer33_sample25	1671 
signer33_sample26	1674 
signer33_sample29	1682 
signer33_sample32	1723 
signer33_sample33	1739 
signer33_sample36	1784 
signer33_sample38	1796 
signer34_sample1	14 
signer34_sample15	755 
signer34_sample16	888 
signer35_sample5	64 
signer35_sample9	181 
signer35_sample17	409 
signer35_sample19	436 
signer35_sample23	683 
signer35_sample27	714 
signer35_sample44	1149 
signer35_sample46	1302 
signer35_sample49	1438 
signer35_sample52	1701 
signer35_sample53	1724 
signer36_sample4	7 
signer36_sample9	13 
signer36_sample11	16 
signer36_sample31	49 
signer36_sample79	157 
signer36_sample87	209 
signer36_sample88	214 
signer36_sample92	226 
signer36_sample93	227 
signer36_sample96	237 
signer36_sample102	254 
signer36_sample103	255 
signer36_sample104	256 
signer36_sample105	257 
signer36_sample108	262 
signer36_sample112	282 
signer36_sample121	317 
signer36_sample122	322 
signer36_sample123	325 
signer36_sample124	346 
signer36_sample159	648 
signer36_sample160	653 
signer36_sample164	705 
signer36_sample190	1285 
signer36_sample192	1377 
signer37_sample11	123 
signer37_sample22	184 
signer37_sample24	191 
signer37_sample37	280 
signer37_sample47	408 
signer37_sample68	537 
signer37_sample74	549 
signer37_sample88	696 
signer37_sample92	704 
signer37_sample97	741 
signer37_sample133	1147 
signer37_sample136	1165 
signer37_sample147	1384 
signer37_sample152	1399 
signer37_sample153	1400 
signer37_sample154	1403 
signer37_sample163	1458 
signer37_sample165	1476 
signer37_sample167	1509 
signer37_sample168	1518 
signer37_sample170	1623 
signer37_sample175	1690 
signer37_sample177	1718 
signer37_sample187	1822 
signer37_sample189	1843 
signer37_sample193	1855 
signer37_sample199	1876 
signer38_sample3	3 
signer38_sample24	42 
signer38_sample41	85 
signer38_sample61	131 
signer38_sample79	182 
signer38_sample85	199 
signer38_sample90	206 
signer38_sample94	212 
signer38_sample95	216 
signer38_sample96	221 
signer38_sample97	223 
signer38_sample101	240 
signer38_sample104	246 
signer38_sample115	283 
signer38_sample120	286 
signer38_sample121	289 
signer38_sample123	291 
signer38_sample124	292 
signer38_sample129	303 
signer38_sample130	305 
signer38_sample132	308 
signer38_sample133	312 
signer38_sample137	318 
signer38_sample142	329 
signer38_sample148	344 
signer38_sample161	394 
signer38_sample163	404 
signer38_sample169	414 
signer38_sample173	424 
signer38_sample179	437 
signer38_sample187	457 
signer38_sample190	464 
signer38_sample211	521 
signer38_sample212	522 
signer38_sample214	533 
signer38_sample215	539 
signer38_sample227	565 
signer38_sample252	642 
signer38_sample255	663 
signer38_sample257	666 
signer38_sample259	678 
signer38_sample265	701 
signer38_sample285	779 
signer38_sample287	786 
signer38_sample288	794 
signer38_sample291	802 
signer38_sample297	827 
signer38_sample351	1125 
signer38_sample366	1264 
signer38_sample371	1297 
signer38_sample374	1320 
signer38_sample377	1335 
signer38_sample388	1520 
signer38_sample390	1545 
signer38_sample391	1546 
signer38_sample392	1547 
signer38_sample393	1553 
signer38_sample395	1560 
signer38_sample402	1645 
signer38_sample412	1767 
signer38_sample422	1934 
signer39_sample4	15 
signer39_sample8	30 
signer39_sample17	120 
signer39_sample24	143 
signer39_sample36	213 
signer39_sample41	225 
signer39_sample44	250 
signer39_sample50	279 
signer39_sample54	342 
signer39_sample55	349 
signer39_sample57	395 
signer39_sample62	489 
signer39_sample65	495 
signer39_sample68	545 
signer39_sample71	562 
signer39_sample72	562 
signer39_sample73	565 
signer39_sample79	633 
signer39_sample86	697 
signer39_sample87	698 
signer39_sample90	839 
signer39_sample94	863 
signer39_sample103	949 
signer39_sample106	991 
signer39_sample118	1144 
signer39_sample121	1179 
signer39_sample126	1210 
signer39_sample128	1364 
signer39_sample147	1756 
signer40_sample1	261 
signer40_sample8	1421 
signer42_sample3	16 
signer42_sample5	31 
signer42_sample14	138 
signer42_sample23	627 
signer43_sample11	1496 
signer45_sample2	10 
signer45_sample4	21 
signer45_sample30	428 
signer45_sample32	430 
signer45_sample38	470 
signer45_sample41	521 
signer45_sample43	552 
signer45_sample48	739 
signer45_sample57	908 
signer45_sample69	1092 
signer45_sample81	1412 
signer45_sample83	1497 
signer45_sample88	1568 
signer45_sample91	1628 
signer46_sample12	307 
signer46_sample16	353 
signer46_sample17	402 
signer46_sample18	422 
signer47_sample4	19 
signer47_sample5	27 
signer47_sample11	67 
signer47_sample22	566 
signer50_sample4	1489 
signer50_sample5	1888 
signer52_sample17	142 
signer52_sample22	208 
signer52_sample24	230 
signer52_sample32	345 
signer52_sample33	348 
signer52_sample46	590 
signer53_sample4	1312 
signer56_sample2	8 
signer56_sample8	26 
signer56_sample33	253 
signer56_sample34	267 
signer56_sample35	299 
signer56_sample37	301 
signer56_sample42	310 
signer56_sample47	337 
signer56_sample49	343 
signer56_sample88	721 
signer56_sample90	730 
signer56_sample91	733 
signer56_sample99	758 
signer56_sample100	789 
signer56_sample103	799 
signer56_sample129	1334 
signer56_sample134	1464 
signer56_sample136	1479 
signer56_sample138	1502 
signer56_sample144	1667 
signer56_sample145	1676 
signer56_sample146	1815 
signer56_sample150	1963 
signer57_sample5	1341 
signer59_sample2	2 
signer59_sample4	6 
signer59_sample7	9 
signer59_sample17	53 
signer59_sample27	78 
signer59_sample35	109 
signer59_sample64	269 
signer59_sample65	270 
signer59_sample67	361 
signer59_sample68	362 
signer59_sample73	367 
signer59_sample76	372 
signer59_sample77	373 
signer59_sample78	374 
signer59_sample80	377 
signer59_sample83	411 
signer59_sample85	491 
signer59_sample97	505 
signer59_sample103	512 
signer59_sample113	654 
signer59_sample114	655 
signer59_sample117	661 
signer59_sample149	843 
signer59_sample165	1050 
signer59_sample166	1054 
signer59_sample172	1060 
signer59_sample174	1063 
signer59_sample180	1070 
signer59_sample199	1328 
signer59_sample217	1355 
signer59_sample223	1369 
signer59_sample239	1652 
signer59_sample243	1656 
signer60_sample7	117 
signer60_sample11	163 
signer60_sample15	304 
signer60_sample16	306 
signer60_sample17	310 
signer60_sample21	404 
signer60_sample22	443 
signer60_sample25	446 
signer60_sample29	492 
signer60_sample37	1482 
signer63_sample5	96 
signer63_sample6	127 
signer63_sample8	171 
signer63_sample31	1519 
signer63_sample33	1528 
signer63_sample34	1533 
signer64_sample2	22 
signer64_sample25	382 
signer64_sample29	566 
signer64_sample33	1164 
signer66_sample4	689 
signer66_sample8	1363 
signer75_sample3	1373 
signer77_sample20	1572 
signer77_sample22	1728 
signer77_sample23	1819 
signer77_sample27	1915 
signer78_sample7	1362 
signer88_sample12	105 
signer88_sample32	480 
signer88_sample54	1292 
signer88_sample56	1597 
signer88_sample57	1598 
signer88_sample58	1601 
signer88_sample60	1688 
signer89_sample1	8 
signer89_sample14	439 
